,Date,DaySin,DayCos,Meal,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,MealNum,Item1Num,Item2Num,Item3Num,Item4Num,Item5Num,Item6Num,Item7Num,Item8Num
1100,17/05/23,0.974927912,-0.222520934,Breakfast,CHOCOS,MASALA OMELLETE (E),"IDLI,SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,WATERMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,8,188,0,0,40,0,0
1101,17/05/23,0.974927912,-0.222520934,Lunch,"GREEN SALAD,MINT LACCHA ONION",CHICKEN BIRYANI (NV/D),VEGTABLE PANEER BIRYANI (D),HYDERABADI DAL (V),MIX RAITA (D),TAWA ROTI,"ACHAR, PAPAD,JAGGERY",-1,1,112,131,116,86,21,1,6,-1
1102,17/05/23,0.974927912,-0.222520934,Snacks,ALOO BONDA (D),BANANA SHAKE (D),-1,-1,-1,-1,-1,-1,2,255,31,-1,-1,-1,-1,-1,-1
1103,17/05/23,0.974927912,-0.222520934,Dinner,"GREEN SALAD,AMERICAN CORN SALAD",VEGETABLE LASAGNE (D),BHINDI MASALA (V),DHABA DAL (V),PEAS PULAO,TAWA ROTI,"ACHAR, PAPAD",TIRAMISU (D),3,75,144,10,26,11,1,1,1
1104,18/05/23,0.433883739,-0.900968868,Breakfast,CORNFLAKES,BOILED EGG (E),VEG PEANUT POHA (N),MINT CHUTNEY (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,27,125,9,0,3,0,0
1105,18/05/23,0.433883739,-0.900968868,Lunch,"GREEN SALAD,TANG",JEERA ALOO (V),RAJMA (V),BOONDI RAITA (D),STEAM RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,207,196,227,47,16,1,1,-1
1106,18/05/23,0.433883739,-0.900968868,Snacks,HARA BHARA KEBAB,COLD COFFEE (D),-1,-1,-1,-1,-1,-1,2,209,14,-1,-1,-1,-1,-1,-1
1107,18/05/23,0.433883739,-0.900968868,Dinner,"GREEN SALAD,MEDITERRANEAN SALAD",PENNE PASTA IN RED SAUCE (D),ACHARI BAIGAN (V),DAL BHUKARA (V),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD",FRUIT CUSTARD (D),3,87,195,117,116,1,1,1,20
1108,19/05/23,-0.433883739,-0.900968868,Breakfast,MUESLI,EGG BHURJI (E),ALOO PARATHA (D),CURD (D),"BREAD, BUTTER (D), JAM","BANANA,WATERMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,4,147,27,0,40,0,0
1109,19/05/23,-0.433883739,-0.900968868,Lunch,"GREEN SALAD,SHARBAT",HOMESTYLE MIX PASTA,ALOO CAPSICUM (V),KADHI PAKODA (D),STEAME RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,5,218,205,69,25,1,1,-1
1110,19/05/23,-0.433883739,-0.900968868,Snacks,MASALA CORN,NIMBU PANI,-1,-1,-1,-1,-1,-1,2,19,2,-1,-1,-1,-1,-1,-1
1111,19/05/23,-0.433883739,-0.900968868,Dinner,"GREEN SALAD,THREE BEAN SALAD",VEGETABLE KOFTA CURRY (D),MIX VEG (V),GREEN MOONG DAL (V),VEG PULAO,TAWA ROTI,"ACHAR, PAPAD",SHAHI TUKDA (D),3,54,197,124,41,6,1,1,38
1112,20/05/23,-0.974927912,-0.222520934,Breakfast,CHOCOS,EGG BHURJI (E),"UTTAPHAM,SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,4,139,0,0,6,0,0
1113,20/05/23,-0.974927912,-0.222520934,Lunch,"GREEN SALAD, SPROUTS SALAD",FUISSILI PASTA IN PINK SAUCE (D),TINDA MASALA (V),DAL MAKHANI (D),STEAMED RICE,TAWA ROTI,"ACHAR, PAPAD",KULFI (D),1,168,34,239,21,14,1,1,46
1114,20/05/23,-0.974927912,-0.222520934,Snacks,MUSHROOM TOAST (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,241,25,-1,-1,-1,-1,-1,-1
1115,20/05/23,-0.974927912,-0.222520934,Dinner,"GREEN SALAD,SIRKA ONION",CHICKEN CHETTINAD (NV/D),PANEER DO PYAZA (D),YELLOW MOONG DAL TADKA (V),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD",-1,3,184,129,98,42,2,1,1,-1
1116,21/05/23,-0.781831482,0.623489802,Breakfast,CORNFLAKES,BOILED EGG (E),PAO (D),BHAJI (D),"BREAD, BUTTER (D), JAM","BANANA,WATERMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,27,60,113,0,40,0,0
1117,21/05/23,-0.781831482,0.623489802,Lunch,"GREEN SALAD, SIRKA ONION",PINDI CHOLEY,CHARRA ALOO HARA PYAZ (V),MIX RAITA (D),PLAIN RICE,AJWANI POORI,"ACHAR, PAPAD",-1,1,20,17,252,5,2,29,1,-1
1118,21/05/23,-0.781831482,0.623489802,Snacks,VEG BURGER (D),COLD COFFEE (D),-1,-1,-1,-1,-1,-1,2,6,14,-1,-1,-1,-1,-1,-1
1119,21/05/23,-0.781831482,0.623489802,Dinner,"THAI CUCUMBER & CARROT SALAD,MANGO TANG",HONEY CHILLI POTATO (N),CANTONESE STYLE VEG IN BLACK BEAN SAUCE (V),SINGAPORIAN GARLIC NOODLES,VEG FRIED RICE,-1,-1,CHOCOLATE ICE CREAM (D),3,256,143,166,104,12,-1,-1,2
1120,22/05/23,0,1,Breakfast,CORNFLAKES,BOILED EGG (E),"KANCHIPURAM IDLI, SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,27,83,0,0,3,0,0
1121,22/05/23,0,1,Lunch,"GREEN SALAD, MASALA LACHHA ONION",BUTTER CHICKEN (NV/N/D),PALAK PANEER (D),BLACK MASOOR DAL (V),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,37,198,1,34,2,1,1,-1
1122,22/05/23,0,1,Snacks,CUP CAKE,BANANA SHAKE (D),-1,-1,-1,-1,-1,-1,2,257,31,-1,-1,-1,-1,-1,-1
1123,22/05/23,0,1,Dinner,"GREEN SALAD,HAWAIIAN SALAD (D)",SOYA  MATAR (V),KARELA DO  PYAZA  (V),YELLOW MOONG DAL TADKA (V),VEGETABLE PULAO,TAWA ROTI,ACHAR,VANILLA ICE CREAM (D),3,208,219,253,42,13,1,2,24
1124,23/05/23,0.781831482,0.623489802,Breakfast,MUESLI,FRIED EGG (E),VEG PEANUT POHA (N),MINT CHUTNEY (D),"BREAD, BUTTER (D), JAM","BANANA,WATERMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,16,125,9,0,40,0,0
1125,23/05/23,0.781831482,0.623489802,Lunch,"GREEN SALAD,NIMBU PANI",HOMESTYLE MACRONI (V),MASALA ALOO,RAJMA (V),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,219,178,254,100,1,1,1,-1
1126,23/05/23,0.781831482,0.623489802,Snacks,KHASTA KACHORI BHAJI (D),COLD COFFEE (D),-1,-1,-1,-1,-1,-1,2,258,14,-1,-1,-1,-1,-1,-1
1127,23/05/23,0.781831482,0.623489802,Dinner,"GREEN SALAD,MEDITERRANEAN SALAD",PENNE PASTA IN ARRABIATA SAUCE (D),KADHAI VEG (V),RED MALKA  DAL (V),JEERA RICE,TAWA ROTI,ACHAR,KALA JAMUN (D),3,87,161,255,87,1,1,2,5
1128,24/05/23,0.974927912,-0.222520934,Breakfast,CHOCOS,EGG BHURJI (E),"UTTAPHAM,SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, MIX FRUIT","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,4,139,0,0,25,0,0
1129,24/05/23,0.974927912,-0.222520934,Lunch,"GREEN SALAD,MINT LACCHA ONION",CHICKEN BIRYANI (NV/D),VEGTABLE PANEER BIRYANI (D),HYDERABADI DAL (V),MIX RAITA (D),TAWA ROTI,"ACHAR, PAPAD",-1,1,112,131,116,86,21,1,1,-1
1130,24/05/23,0.974927912,-0.222520934,Snacks,STUFFED KULCHA (D),NIMBU PANI,-1,-1,-1,-1,-1,-1,2,120,2,-1,-1,-1,-1,-1,-1
1131,24/05/23,0.974927912,-0.222520934,Dinner,"GREEN SALAD,CHANA CHAT",MASALA BAIGAN (V),LAUKI KOFTA CURRY (V),DAL PANCHMEL(V),ONION RICE,TAWA ROTI,ACHAR,SAHI TUKDA (D),3,213,220,256,85,4,1,2,16
1132,25/05/23,0.433883739,-0.900968868,Breakfast,MUESLI,BOILED EGG (E),STUFFED PARATHA (V),CURD (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,27,29,27,0,3,0,0
1133,25/05/23,0.433883739,-0.900968868,Lunch,"GREEN SALAD,SHARBAT",HOMESTYLE MIX PASTA (V),DAL MAKHANI (D),MALAI KOFTA CURRY (D/N),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,5,188,47,125,1,1,1,-1
1134,25/05/23,0.433883739,-0.900968868,Snacks,CHEESE TOAST (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,76,25,-1,-1,-1,-1,-1,-1
1135,25/05/23,0.433883739,-0.900968868,Dinner,"GREEN SALAD,AMERICAN CORN SALAD",KURKURI BHINDI (V),ALOO MATAR (V),GREEN MOONG DAL,PLAIN RICE,TAWA ROTI,ACHAR,MANGO MOUSSE (D),3,75,56,246,48,2,1,2,58
1136,26/05/23,-0.433883739,-0.900968868,Breakfast,CORNFLAKES,MASALA OMELLETE (E),VERMICILLI UPMA (V),TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,WATERMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,8,55,6,0,40,0,0
1137,26/05/23,-0.433883739,-0.900968868,Lunch,-1,-1,-1,CONVOCATION LUNCH MENU,-1,-1,-1,-1,1,-1,-1,-1,126,-1,-1,-1,-1
1138,26/05/23,-0.433883739,-0.900968868,Snacks,PAO,BHAJI (D),-1,-1,-1,-1,-1,-1,2,259,221,-1,-1,-1,-1,-1,-1
1139,26/05/23,-0.433883739,-0.900968868,Dinner,"GREEN SALAD ,ALOO PEANUT CHAT (N)",MAC & CHEESE (D),VEG JALPHREZI  (V),DAL BUKHARA,JEERA RICE,TAWA ROTI,ACHAR,SEWAI PAYSAM (D),3,231,3,257,58,1,1,2,21
1140,27/05/23,-0.974927912,-0.222520934,Breakfast,CHOCOS,EGG BHURJI(E),HASHBROWN (V),BAKED BEANS,"BREAD, BUTTER (D), JAM","BANANA,MIX FRUIT","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,51,258,101,0,21,0,0
1141,27/05/23,-0.974927912,-0.222520934,Lunch,"GREEN SALAD, THREE BEAN SALAD",VEGETABLE FLORENTINE (D),KASHMIRI DUM ALOO (D),ARHAR DAL TADKA (V),PEAS PULAO,TAWA ROTI,"ACHAR, PAPAD",FRUIT CUSTARD (D),1,71,222,217,54,11,1,1,20
1142,27/05/23,-0.974927912,-0.222520934,Snacks,SPINACH CORN SANDWICH (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,234,25,-1,-1,-1,-1,-1,-1
1143,27/05/23,-0.974927912,-0.222520934,Dinner,"GREEN SALAD,SIRKA ONION",CHICKEN CURRRY (NV/N/D),KADHAI PANEER (D),DHABA DAL (V),PLAIN RICE,TAWA ROTI,ACHAR,-1,3,184,127,7,26,2,1,2,-1
1144,28/05/23,-0.781831482,0.623489802,Breakfast,CORNFLAKES,SCRAMBLED EGG (E),BESAN CHILA (D),MINT SAUCE (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,53,104,103,0,3,0,0
1145,28/05/23,-0.781831482,0.623489802,Lunch,"GREEN SALAD, LACCHA ONION SALAD",PINDI CHOLEY (V),KHATTA MEETHA PETHA  (V),CURD (D),RICE,POORI,"ACHAR, PAPAD",-1,1,15,36,259,27,29,7,1,-1
1146,28/05/23,-0.781831482,0.623489802,Snacks,FRUIT CAKE,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,55,25,-1,-1,-1,-1,-1,-1
1147,28/05/23,-0.781831482,0.623489802,Dinner,"THAI CUCUMBER AND CARROT SALAD,MANGO TANG",ROSEMARY POTATO,VEGETABLE THAI CURRY (V),GARLIC CHILLI  NOODLES,STEAM RICE,-1,-1,STRAWBERRY ICE CREAM (D),3,238,223,260,36,16,-1,-1,17
1148,29/05/23,0,1,Breakfast,CHOCOS,BOILED EGG (E),VEG PEANUT POHA (N),MINT CHUTNEY (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,27,125,9,0,3,0,0
1149,29/05/23,0,1,Lunch,"GREEN SALAD,SIRKA ONION",RARA CHICKEN  (NV/D),HOME STYLE MATAR PANEER (D),GREEN MOONG DAL (V),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,184,200,73,41,2,1,1,-1
1150,29/05/23,0,1,Snacks,VEG PUFF (D),MANGO SHAKE (D),-1,-1,-1,-1,-1,-1,2,48,208,-1,-1,-1,-1,-1,-1
1151,29/05/23,0,1,Dinner,"GREEN SALAD , ALOO  CHANA CHAT",HOME STYLE MACRONI (V),KATHAL MASALA (V),RED MALKA  DAL (V),PLAIN RICE,TAWA ROTI,ACHAR,ASSORTED ICE CREAM (D),3,239,37,261,87,2,1,2,57
1152,30/05/23,0.781831482,0.623489802,Breakfast,MUESLI,EGG BHURJI (E),MASALA DALIYA,TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, WATERMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,4,235,6,0,11,0,0
1153,30/05/23,0.781831482,0.623489802,Lunch,"GREEN SALAD, NIMBU PANI",SPAGHETTI ARRABIATA (D),ALOO BEANS  (V),KADHI PAKODA (D),JEERA RICE,TAWA ROTI,"ACHAR, PAPAD,JAGGERY",FRUIT CUSTARD (D),1,12,191,44,69,1,1,6,20
1154,30/05/23,0.781831482,0.623489802,Snacks,GOL GAPPE,KHATTA MEETHA PANI,-1,-1,-1,-1,-1,-1,2,90,64,-1,-1,-1,-1,-1,-1
1155,30/05/23,0.781831482,0.623489802,Dinner,"GREEN SALAD,AMERICAN CORN SALAD",PENNE PASTA IN MIX SAUCE (D),BHINDI DO PYAZA(V),DHABA DAL (V),JEERA RICE,TAWA ROTI,ACHAR,-1,3,75,183,262,26,1,1,2,-1
1156,31/05/23,0.974927912,-0.222520934,Breakfast,CORNFLAKES,FRIED EGG (E),SUJI UPMA (V&N),TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, MIX FRUITS","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,16,206,6,0,13,0,0
1157,31/05/23,0.974927912,-0.222520934,Lunch,"GREEN SALAD,LACCHA ONION",CHICKEN CHETTINAD (NV/D),PANEER MAKHANI (D),DAL PANCHMEL(V),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,42,129,62,85,2,1,1,-1
1158,31/05/23,0.974927912,-0.222520934,Snacks,DAHI TIKKI (D),PUDINA PANI,-1,-1,-1,-1,-1,-1,2,242,224,-1,-1,-1,-1,-1,-1
1159,31/05/23,0.974927912,-0.222520934,Dinner,"GREEN SALAD,THREE BEAN SALAD",MAC & CHEESE (D),ALOO MATAR  (V),DAL BHUKARA (V),STEAM RICE,TAWA ROTI,ACHAR,TRUFFLE PUDDING (D),3,54,3,222,116,16,1,2,26
1160,01/06/23,0.433883739,-0.900968868,Breakfast,CHOCOS,BOILED EGG (E),MIX PARATHA (D),CURD (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,27,243,27,0,3,0,0
1161,01/06/23,0.433883739,-0.900968868,Lunch,"GREEN SALAD,SARBAT",PENNE NAPOLITANA (D),PALAK CORN (V),RAJMA (V),STEAM RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,243,225,127,100,16,1,1,-1
1162,01/06/23,0.433883739,-0.900968868,Snacks,SWIZZ ROLL (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,104,25,-1,-1,-1,-1,-1,-1
1163,01/06/23,0.433883739,-0.900968868,Dinner,"GREEN SALAD,PASTA SALAD (D)",KARELA MASALA (V),KASHMIRI DUM ALOO (D),YELLOW MOONG DAL TADKA (V),JEERA RICE,TAWA ROTI,ACHAR,CHOCOLATE MOUSSE (D),3,97,5,217,42,1,1,2,45
1164,02/06/23,-0.433883739,-0.900968868,Breakfast,CORNFLAKES,EGG BHURJI (E),HASHBROWN,BAKED BEANS (V),"BREAD, BUTTER (D), JAM","BANANA,MIX FRUIT","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,4,226,79,0,21,0,0
1165,02/06/23,-0.433883739,-0.900968868,Lunch,"GREEN SALAD,TANG",FUISSILI PASTA IN POMODORO SAUCE (D),MIX VEG (V),DAL HYDERABADI (D),STEAM RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,207,162,124,127,16,1,1,-1
1166,02/06/23,-0.433883739,-0.900968868,Snacks,ALOO CHAT,NIMBU PANI,-1,-1,-1,-1,-1,-1,2,260,2,-1,-1,-1,-1,-1,-1
1167,02/06/23,-0.433883739,-0.900968868,Dinner,"GREEN SALAD,ALOO PEANUT CHAT (N)",HOMESTYLE MACRONI (V),MALAI KOFTA CURRY (D),CHANA DAL TADKA(V),VEG PULAO,TAWA ROTI,ACHAR,GULAB JAMUN (D),3,166,178,59,117,6,1,2,25
1168,03/06/23,-0.974927912,-0.222520934,Breakfast,MUESLI,SCRAMBLED EGG (E),POORI,BHAJI (D),"BREAD, BUTTER (D), JAM","BANANA, WATEMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,53,68,113,0,38,0,0
1169,03/06/23,-0.974927912,-0.222520934,Lunch,"GREEN SALAD,SPROUT SALAD",PENNE PASTA IN PINK SAUCE (D),SUBJ KOLHAPURI (V),DAL MAKHANI (D),STEAM RICE,TAWA ROTI,"ACHAR, PAPAD",SHAHI TUKDA (D),1,89,102,192,21,16,1,1,38
1170,03/06/23,-0.974927912,-0.222520934,Snacks,SMILEY,COLD COFFEE (D),-1,-1,-1,-1,-1,-1,2,84,14,-1,-1,-1,-1,-1,-1
1171,03/06/23,-0.974927912,-0.222520934,Dinner,"GREEN SALAD,SIRKA ONION",BUTTER CHICKEN(NV/D),KADHAI PANEER (D),DAL PANCHMEL(V),PLAIN RICE,TAWA ROTI,ACHAR,-1,3,184,134,7,85,2,1,2,-1
1172,04/06/23,-0.781831482,0.623489802,Breakfast,CORNFLAKES,BOILED EGG (E),"UTTAPHAM,SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,27,139,0,0,3,0,0
1173,04/06/23,-0.781831482,0.623489802,Lunch,"GREEN SALAD, SIRKA ONION",CHOLEY,KHATTA MEETHA PETHA  (V),BOONDI RAITA (D),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,20,171,259,47,2,1,1,-1
1174,04/06/23,-0.781831482,0.623489802,Snacks,SPINACH & CORN SANDWICH (D),"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,169,25,-1,-1,-1,-1,-1,-1
1175,04/06/23,-0.781831482,0.623489802,Dinner,"THAI CUCUMBER & CARROT SALAD,MANGO TANG",HONEY CHILLI POTATO (N),VEG MANCHURIAN (V),SINGAPORIAN GARLIC NOODLES,VEG FRIED RICE,-1,-1,CHOCOLATE ICE CREAM (D),3,256,143,51,104,12,-1,-1,2
1176,05/06/23,0,1,Breakfast,CORNFLAKES,FRIED EGG (E),SUJI UPMA (V&N),TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA, PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,16,206,6,0,6,0,0
1177,05/06/23,0,1,Lunch,"GREEN SALAD,JALJEERA",BHUNA CHICKEN (NV/N/D),PANEER METHI MALAI (D),BLACK MASOOR DAL (V),PLAIN RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,229,211,39,34,2,1,1,-1
1178,05/06/23,0,1,Snacks,ALOO CHEESE SANDWICH (D),BANANA SHAKE (D),-1,-1,-1,-1,-1,-1,2,249,31,-1,-1,-1,-1,-1,-1
1179,05/06/23,0,1,Dinner,"GREEN SALAD, PASTA SALAD (D)",SUBZ MAKHANI (D),KARELA DO PYAZA (V),YELLOW MOONG DAL TADKA (V),MASALA RICE,TAWA ROTI,ACHAR,ICE CREAM (D),3,107,212,45,42,30,1,2,52
1180,06/06/23,0.781831482,0.623489802,Breakfast,MUESLI,MASALA OMELLETE (E),VEG PEANUT POHA (N),MINT CHUTNEY (D),"BREAD, BUTTER (D), JAM","BANANA,WATERMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,8,125,9,0,40,0,0
1181,06/06/23,0.781831482,0.623489802,Lunch,"GREEN SALAD,PUDINA PANI",HOMESTYLE MACRONI (D),MIX VEG (V),DAL ARHAR TADKA (V),STEAM RICE,TAWA ROTI,"ACHAR, PAPAD",FRUIT CUSTARD (D),1,240,105,124,128,16,1,1,20
1182,06/06/23,0.781831482,0.623489802,Snacks,SAMOSA,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,32,25,-1,-1,-1,-1,-1,-1
1183,06/06/23,0.781831482,0.623489802,Dinner,"GREEN SALAD,SPROUT SALAD",PENNE PASTA ALFREDO (D),ACHARI BAIGAN (V),DAL BUKHARA (V),ONION RICE,TAWA ROTI,ACHAR,-1,3,89,213,117,31,4,1,2,-1
1184,07/06/23,0.974927912,-0.222520934,Breakfast,CHOCOS,EGG BHURJI (E),VERMICILLI UPMA (V),TOMATO CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,4,55,6,0,3,0,0
1185,07/06/23,0.974927912,-0.222520934,Lunch,"GREEN SALAD,MINT LACCHA ONION",CHICKEN BIRYANI (NV/D),VEGTABLE PANEER BIRYANI (D),DAL PANCHMEL(V),MIX RAITA (D),TAWA ROTI,"ACHAR, PAPAD",-1,1,112,131,116,85,21,1,1,-1
1186,07/06/23,0.974927912,-0.222520934,Snacks,BANANA CAKE (D),TANG,-1,-1,-1,-1,-1,-1,2,128,10,-1,-1,-1,-1,-1,-1
1187,07/06/23,0.974927912,-0.222520934,Dinner,"GREEN SALAD,AMERICAN CORN SALAD",MAC & CHEESE (D),BHINDI MASALA (V),RED MALKA  DAL (V),PEAS PULAO,TAWA ROTI,ACHAR,MANGO MOUSSE (D),3,75,3,10,87,11,1,2,58
1188,08/06/23,0.433883739,-0.900968868,Breakfast,MUESLI,BOILED EGG (E),"UTTAPHAM,SAMBHAR",COCONUT CHUTNEY (V),"BREAD, BUTTER (D), JAM","BANANA,WATEREMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,4,27,139,0,0,39,0,0
1189,08/06/23,0.433883739,-0.900968868,Lunch,"GREEN SALAD,SHARBAT",FUISSILI PASTA IN POMODORO SAUCE (D),ALOO CAPSICUM  (V),SINDHI KADHI (D),STEAM RICE,TAWA ROTI,"ACHAR, PAPAD",-1,1,5,162,263,53,16,1,1,-1
1190,08/06/23,0.433883739,-0.900968868,Snacks,KHASTA KACHORI,NIMBU PANI,-1,-1,-1,-1,-1,-1,2,261,2,-1,-1,-1,-1,-1,-1
1191,08/06/23,0.433883739,-0.900968868,Dinner,"GREEN SALAD,ALOO PEANUT CHAT(N)",KATHAL KI SUBZI (V),SOYA CHAP MASALA (D),GREEN MOONG DAL (V),STEAM RICE,TAWA ROTI,ACHAR,SHAHI TUKDA (D),3,250,226,42,41,16,1,2,38
1192,09/06/23,-0.433883739,-0.900968868,Breakfast,CORNFLAKES,EGG BHURJI(E),TIKONA PARATHA,ALOO BHAJI (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,51,248,23,0,3,0,0
1193,09/06/23,-0.433883739,-0.900968868,Lunch,"GREEN SALAD,GREEK SALAD",MASALA ALOO (V),RAJMA (V),BOONDI RAITA (D),STEAM RICE,TAWA ROTI,"ACHAR, PAPAD",FRUIT CUSTARD (D),1,251,227,227,47,16,1,1,20
1194,09/06/23,-0.433883739,-0.900968868,Snacks,MAGGIE,COLD COFFEE (D),-1,-1,-1,-1,-1,-1,2,126,14,-1,-1,-1,-1,-1,-1
1195,09/06/23,-0.433883739,-0.900968868,Dinner,"GREEN SALAD,GERMAN MUSTARD POTATO SALAD (D)",MALAI KOFTA CURRY (D),LAUKI CHANA MASALA  (V),DAL BALTIC (V),JEERA RICE,TAWA ROTI,ACHAR,-1,3,94,228,161,99,1,1,2,-1
1196,10/06/23,-0.974927912,-0.222520934,Breakfast,CHOCOS,BOILED EGG (E),HASHBROWN (D),BAKED BEANS (V),"BREAD, BUTTER (D), JAM","BANANA,WATERMELON","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,8,27,201,79,0,40,0,0
1197,10/06/23,-0.974927912,-0.222520934,Lunch,"GREEN SALAD ,NIMBU PANI",MASALA KHICHIDI,JEERA ALOO (V),CURD (D),-1,TAWA ROTI,"ACHAR,JAGERRY",TRUFFLE PUDDING (D),1,232,67,143,27,-1,1,8,26
1198,10/06/23,-0.974927912,-0.222520934,Snacks,NUGGETS,"TEA (D), COFFEE (D)",-1,-1,-1,-1,-1,-1,2,161,25,-1,-1,-1,-1,-1,-1
1199,10/06/23,-0.974927912,-0.222520934,Dinner,"GREEN SALAD,SIRKA ONION",CHICKEN CURRRY (NV/N/D),PANEER DO PYAZA  (D),DHABA DAL (V),PLAIN RICE,TAWA ROTI,ACHAR,-1,3,184,127,249,26,2,1,2,-1
1200,11/06/23,-0.781831482,0.623489802,Breakfast,CORNFLAKES,SCRAMBLED EGG (E),PAO,BHAJI (D),"BREAD, BUTTER (D), JAM","BANANA,PAPAYA","MILK- HOT & COLD (D), TEA (D), COFFEE (D)","PORRIDGE (D), BOURNVITA",0,0,53,18,113,0,3,0,0
